CpG_ID,T1A,T1B,T2A,T2B,T3A,T3B,T4A,T4B,T5A,T5B,T6A,T6B,T7A,T7B,T8A,T8B,T9A,T9B,T10A,T10B,T11A,T11B,T12A,T12B,T13A,T13B,T14A,T14B,T15A,T15B,T16A,T16B,T17A,T17B,T18A,T18B,T19A,T19B,T20A,T20B,T21A,T21B,T22A,T22B,T23A,T23B,T24A,T24B,T25A,T25B,T26A,T26B,T27A,T27B,T28A,T28B,T29A,T29B,T30A,T30B,T31A,T31B,T32A,T32B,T33A,T33B,T34A,T34B,T35A,T35B,T36A,T36B,T37A,T37B,T38A,T38B,T39A,T39B,T40A,T40B,T41A,T41B,T42A,T42B,T43A,T43B,T44A,T44B,T45A,T45B,T46A,T46B,T47A,T47B,T48A,T48B
cg00002979,0.717455420245732,0.780804915608743,0.676036038937512,0.666330029769755,0.738174277069743,0.722797767705732,0.774546563869322,0.724408249565482,0.66562133454972,0.710941490788686,0.67490514672783,0.700970662803332,0.657632655928899,0.729698539328104,0.697363047858773,0.654590497862111,0.718314684903251,0.696155575908582,0.691318444325435,0.686201139830752,0.769023855216233,0.69364030088899,0.734437347731613,0.627568486901173,0.738561124230277,0.692353001706745,0.719674151150055,0.627372006071151,0.731590375660512,0.705011444520634,0.673266026721553,0.674182925859753,0.674385421338008,0.700217701373771,0.708077150944638,0.684269871499584,0.603885553508094,0.641176231047323,0.680076281136967,0.602839850228248,0.714117824557503,0.727668531114186,0.736114276521296,0.681722936530569,0.706427769849956,0.678338450480856,0.708288191608253,0.726019630510496,0.735299661664585,0.710403053679786,0.659263106638533,0.709442990148764,0.7021483662198,0.683352633353366,0.763371728521027,0.661723435575026,0.545961621045216,0.61476645777588,0.712564363456973,0.614711380718019,0.704994016035641,0.696036510401986,0.594596246714347,0.652145046686726,0.768574933621288,0.696926419942054,0.712383189946623,0.752429953183298,0.692659677226033,0.737341434145299,0.70785856502027,0.704291757514769,0.714260889083583,0.729098084360672,0.711240566662253,0.751602915187895,0.691129743279454,0.648745879557586,0.696009468389387,0.719454072790295,0.678765783928815,0.67214480059569,0.669570014226403,0.711882160153869,0.714898726601347,0.708115387010399,0.748071465565022,0.701266818789834,0.637938762703438,0.695604122967273,0.670567472663428,0.679358646329011,0.658287299896402,0.666073113737474,0.717105642880505,0.725500077094043
cg00003009,0.880642087270399,0.84659250414544,0.863192745781138,0.863312089055186,0.863978071039328,0.846629556988092,0.865323063857498,0.848635015650272,0.857042708095901,0.864060636397286,0.852750122268353,0.83306736415462,0.853246102729259,0.865984997906567,0.851041099400967,0.841053702784263,0.859613019983873,0.87157995161675,0.868723077761939,0.845666342399766,0.828586509025652,0.847164378481546,0.864908067402244,0.847366609917774,0.84441438559459,0.89458494225993,0.858582211704844,0.835809650329743,0.888089470269563,0.893668462607163,0.85096147060733,0.826643408507508,0.835878264441556,0.863086946642561,0.86253244280193,0.849665372123754,0.855865515099483,0.835933227618321,0.855674472278674,0.872401640778489,0.846376051649633,0.865804782358711,0.868211020672005,0.856647058879692,0.837971551760816,0.868646408954537,0.845511061429992,0.849969439417378,0.854721541264863,0.838590120719604,0.866573686224525,0.87273777691625,0.834432112643964,0.840998060795863,0.83531930642556,0.874311683846806,0.847317346272278,0.871325279110688,0.739497071170183,0.85442751502746,0.889024556250851,0.899139849793913,0.819733163203405,0.821120203100174,0.851265611656704,0.854288520927366,0.855078082489934,0.857093452705182,0.849770092962792,0.861487440934632,0.851879016399091,0.833027766046423,0.822251957844153,0.840930154379854,0.851916542473919,0.850555013237491,0.861446223872342,0.835643953772347,0.858579460269865,0.851219148643116,0.872789350737151,0.863893078357291,0.848589349667725,0.880621387182716,0.859538393921276,0.848511901650655,0.866297336419609,0.840545241046264,0.8668983621104,0.852640795982494,0.855890944498539,0.850701138987097,0.877102265894762,0.882391495458968,0.858644488012449,0.854120153286966
cg00003014,0.878424103132367,0.857054564718347,0.869037137593329,0.865042300850944,0.868004885094137,0.879247409843003,0.855685314313089,0.890604405514524,0.86846753762405,0.875245588261324,0.855757162270643,0.873075489820447,0.874572506198541,0.863329030917454,0.866077635185659,0.833755874221809,0.890114829022497,0.853148394468502,0.867006767350334,0.852460484096889,0.880655850209501,0.871225581975082,0.868872910361417,0.860624765028112,0.884802034483563,0.84513055701773,0.832006499946722,0.859765930732714,0.852199536377521,0.846312051618241,0.888331007611728,0.858561472525796,0.859476433920579,0.827879113413556,0.872904051065224,0.866553473611869,0.864021961472018,0.855158792179173,0.871451923869513,0.857097185777221,0.856706690836719,0.871861443721549,0.859519311556905,0.865999013183316,0.866842531250937,0.868721501936037,0.864407808731982,0.857614071967355,0.899895932051148,0.865748446714784,0.83988104248468,0.859715446858938,0.865953512942419,0.844672757534623,0.846043424764793,0.882676476579632,0.82392671307652,0.833305114505732,0.802166224580018,0.784662049039082,0.84366822600461,0.80809440468747,0.784399377749718,0.798513768607801,0.85913224669432,0.858449371983359,0.870319662550185,0.860149158976311,0.865126402877303,0.84527748036043,0.866164921796229,0.851968515962514,0.874902328114259,0.851772057955707,0.878986754734216,0.85637295621695,0.857851641594224,0.843793508850694,0.875555609286281,0.867240310257853,0.869464741697348,0.866349186659727,0.840917690816457,0.859759676027352,0.860597034280449,0.8468200526995,0.848683228987477,0.860064426082869,0.867674032014046,0.873661647004792,0.867922471300945,0.856487190896955,0.884107887449255,0.86159660751153,0.877040748591334,0.87096987061674
cg00003036,0.110023087896598,0.10042582500824,0.116876572787235,0.0952879256381454,0.0967073751435534,0.109411340780293,0.092682346852423,0.0914677206409816,0.103690442367004,0.108777528122781,0.10566814346917,0.0990354657768661,0.0890614582765517,0.111137285305344,0.106835025334944,0.0894560103752268,0.11308095163613,0.107064814203427,0.133085188566613,0.104314177385677,0.109411300660684,0.10789684030743,0.0968406441112427,0.0759649627957022,0.108653222286058,0.0901148178432653,0.123811240636141,0.11745817994571,0.103945104408991,0.0976438281005061,0.0980228732480917,0.097240450504297,0.108536167341069,0.0985811495186778,0.100891268527003,0.0984310606397505,0.092455092003847,0.107645851893668,0.100752520975441,0.0834564899762266,0.1028448927887,0.0975698092808757,0.118294516009116,0.104407800203535,0.0946806161284948,0.108926852111499,0.095689216868345,0.0915020060213931,0.0908776301218162,0.114448500019896,0.0961933721333519,0.100844040562092,0.0923523508155426,0.0823538610867386,0.103154061335868,0.109744157336852,0.151501416736306,0.16651646638161,0.133841356345281,0.153249848703505,0.132277161602397,0.17117164346027,0.148178182514179,0.285216364491093,0.113352318881441,0.112184706026897,0.0989800032252862,0.115406626183629,0.0823006780453589,0.115765105659977,0.0993481867822458,0.0987176597290054,0.0918310835074019,0.106730506289214,0.108881684935921,0.102720983377185,0.114068270737007,0.0954067412962136,0.0873822738836009,0.0877232909562553,0.0890714737979068,0.090693797099731,0.0908549835787094,0.0968598575135327,0.100997217581581,0.109021190978233,0.105219442268503,0.0874677992501994,0.101392103852656,0.131588472453881,0.113375913172783,0.122350651255183,0.102779334828102,0.096791135160627,0.110328638497653,0.0897807695183035
cg00003091,0.0621267743175914,0.0648622226503228,0.0711816308923045,0.077361041720967,0.0661140941170954,0.0797466725474301,0.101527260666075,0.08424009842833,0.0739253468681283,0.0670759424441829,0.0652100026652257,0.0602801279863074,0.0812852901367326,0.066823491021668,0.0672163427970722,0.0752574667201699,0.0786827519441696,0.066837945601472,0.0719383654504469,0.0554633217839037,0.0758802564729077,0.0718802144748259,0.0723709228562045,0.0780690696449582,0.0811954631931115,0.0783915419620923,0.0815251591386538,0.0724542724542725,0.0685727002837234,0.0680062363771694,0.0756117014024595,0.0765113159748915,0.0921191652410485,0.0833945566404388,0.0748656725316163,0.0758990166207946,0.0759554959709166,0.0807094337592657,0.0691910041790468,0.0895648513960032,0.0763903386459355,0.0608631454066718,0.0719204610789359,0.0625340250087756,0.0810476837091738,0.0678776943434565,0.0791261744578519,0.0743538511463996,0.0859118348935499,0.0728828878784518,0.0916652218796283,0.0822632874941451,0.0805249265964535,0.0784391191335056,0.0816236785477658,0.0943061781283099,0.0851793117942643,0.0886879642091538,0.157744225549229,0.0844234342666498,0.0727599111494382,0.0921839293961409,0.0839516013266948,0.0971893749212473,0.0761199215237472,0.0731496015974561,0.07699127725664,0.0771574316549898,0.0729421291177863,0.082014233108855,0.0723554428607246,0.0773744550131304,0.0739666581957956,0.0635095930058392,0.074507392192074,0.0817378195286877,0.0655212037853358,0.0823546212165505,0.0812539289517236,0.0800625130096296,0.0660418394080918,0.0796407036761514,0.0719794588238765,0.0751761030839064,0.0779211019289791,0.0709035330916329,0.0853411959545287,0.0978096035566938,0.0787305393401211,0.0793057906239217,0.0782090661356361,0.069819632255639,0.087814631580362,0.0850632626935035,0.0862017263159573,0.0993221993102631
cg00003167,0.865870637447712,0.888874256176219,0.898737222174588,0.851086256265514,0.890299691283003,0.846034023217063,0.871692580532297,0.847109177261977,0.850943480890538,0.876547933558046,0.866295353004673,0.87189540702909,0.874760300705946,0.880215622617467,0.887427797018521,0.840064654083075,0.866878216401419,0.868162375918005,0.885556636852091,0.871406406623392,0.861605658448509,0.844528308557085,0.871479872882666,0.878683550074437,0.854845855778281,0.861514384165114,0.841984604650853,0.858246874453273,0.86882152278519,0.875180370079231,0.868468406455145,0.8704783142392,0.863016118528641,0.844144377031273,0.832179437602871,0.879717131548836,0.873962516818482,0.8599627774624,0.879179388396305,0.835248660624793,0.89458400122605,0.882405928638205,0.874269398468239,0.866925133785294,0.882705338840783,0.873903147769078,0.887371507387465,0.877586897477541,0.867284727413423,0.854944847051644,0.837045755707713,0.849405983230742,0.845931051482499,0.864461868855956,0.852500534343091,0.922088816651811,0.874454739224904,0.886788088101134,0.878189783681155,0.848809903337855,0.847564938468312,0.829491326772434,0.861580441760663,0.879139871313655,0.860989450622872,0.876472013271962,0.873896058185492,0.871223826261227,0.838563670865045,0.868658386332491,0.871923532951881,0.856639589047398,0.866960321396396,0.885264351151229,0.856047580193869,0.859044881298826,0.862103117894852,0.866550070693712,0.869435427816067,0.88509290777927,0.879809925878804,0.884863753954301,0.849105146530384,0.86958037788286,0.876273262165202,0.872081443670903,0.846455318316216,0.799973884991234,0.864029604642767,0.854419562706156,0.853816367403001,0.873388558690921,0.851805395364802,0.909721823083331,0.842365078001148,0.871363000912623
cg00003173,0.0915028177188869,0.104741842569107,0.114888953187609,0.106625076763671,0.0901034323826049,0.111928876502002,0.107238594220032,0.115198475428684,0.104647465051619,0.113456938395973,0.0995828446225179,0.0990504251083829,0.101466722665952,0.101961932753392,0.102250613868112,0.0891943296317813,0.119212910126062,0.110113832081077,0.128508213421622,0.11713142571524,0.121635371721391,0.109990789256157,0.118774317413392,0.106794196287816,0.0912307606421931,0.0834681722025777,0.0992280163330513,0.0977407657661189,0.0954700034363039,0.112014463630985,0.0902064250630559,0.103266507948882,0.0914789727987855,0.0989443421913266,0.0876876406079752,0.0944530813941596,0.11098108802792,0.0902129964236024,0.107782987842397,0.0942647706104028,0.104839646330392,0.100004264648415,0.104983964022866,0.110274017590172,0.102041538505951,0.109229237795978,0.101273851683493,0.114928313608191,0.106749033014875,0.117110792618718,0.126275331796075,0.104261403330496,0.0957945649660249,0.102363252340801,0.103724795996795,0.118702070062532,0.111606457577669,0.107743653588053,0.0882128309572301,0.10153880065357,0.106726172170263,0.109035425452909,0.11420214908783,0.0996827237737134,0.110589461731061,0.100772827399472,0.108412103997374,0.108527577034439,0.0962974585544109,0.115686178088853,0.0882040989782909,0.108081717986898,0.126177452363788,0.109591594100447,0.116818424277128,0.0901011177585102,0.112741762581539,0.112640086770279,0.0881187530337101,0.0870852094342115,0.0802030240484477,0.101597416344883,0.101660778444812,0.108389802966288,0.124058164478122,0.110312471318254,0.102534681048585,0.103885830235264,0.113776104381861,0.0917141962118973,0.10992040927743,0.0940033831472242,0.0991100277577675,0.0870628515529469,0.095080649754159,0.0851614444400207
cg00003181,0.549915372014933,0.478250861903067,0.541287155673407,0.512846663137795,0.447398493625151,0.506323213738117,0.448412047511312,0.530063687110893,0.486464521755874,0.515984536598644,0.561439028744867,0.643512216286574,0.539801334875026,0.483009357735049,0.532666479903762,0.612836359107273,0.486533463779371,0.525103689986073,0.530253796689014,0.50026666192601,0.490642002800799,0.605067834466346,0.511837085409864,0.517964718377204,0.615728637084638,0.568069068381475,0.531520250838589,0.582990519110582,0.463394976738419,0.589342990454364,0.520625030697231,0.555218094335353,0.542960367435574,0.56699764998746,0.464975020906325,0.573341223742089,0.54234247345986,0.508952125560704,0.627799530148786,0.517202102498546,0.52532008873717,0.505178594694207,0.523968474996384,0.621974621193762,0.532764808577195,0.556284323226729,0.632258293923123,0.60179323388766,0.478924286065799,0.504128420561797,0.506287002296817,0.548117420227195,0.538321167883212,0.57188982191798,0.531425888185425,0.57805893293941,0.510880551526868,0.540392495690433,0.643651527415995,0.566427326790027,0.425332706040181,0.622813589556474,0.543012022689413,0.218292213062119,0.556083094515021,0.521110587368026,0.520634856422393,0.524654484765713,0.537714426946159,0.535526555154486,0.489550557875293,0.584391914282558,0.560070998776359,0.566253379976523,0.545112105253597,0.522035157454158,0.5852664342062,0.572406209086529,0.529315063906722,0.447593973625915,0.529509796092673,0.510691357930394,0.538389749771547,0.505625873521883,0.523725404679504,0.567186367983308,0.548483529790173,0.545942854917207,0.504155522311377,0.469656134075369,0.523666828962036,0.551651018115838,0.536347121712975,0.443764388319714,0.53200171742489,0.456012872193836
cg00003187,0.852391106087269,0.852734087010392,0.81902247884651,0.812356399691776,0.824008956100426,0.834876430452769,0.864852685598499,0.807239432646822,0.842286535159945,0.819193118267999,0.81617961698738,0.763371219130542,0.808525166796017,0.849797193374076,0.806731203257788,0.807882897860952,0.819856993020024,0.789821852507226,0.814427852553436,0.849645516639925,0.840993344238879,0.850510771043365,0.837933744408173,0.846509089157761,0.826298796811108,0.851316547493985,0.827108675982708,0.811434435985187,0.859243212408491,0.851873606558412,0.799915565797112,0.828876549212279,0.782740232500267,0.839029851771461,0.851566535654127,0.861769177268559,0.778586462755214,0.845799568412634,0.825483230127984,0.801548076958201,0.833615354380542,0.819881162784563,0.82743960247431,0.777624069920447,0.833311213429844,0.793913909598647,0.763435116062254,0.807145981917968,0.869963040295678,0.861412439207025,0.848574221607459,0.834769460772655,0.837337681472605,0.797235536341454,0.812096128334138,0.805482154685508,0.778233389241035,0.800266600053497,0.572342354357254,0.658657885082523,0.837063066780883,0.748409465265486,0.844218641326008,0.803190271717641,0.832021276253216,0.83324123995828,0.845812528809647,0.870356699323858,0.798339092769597,0.865916692003649,0.853729433572284,0.81990552940637,0.780892024116676,0.83687218978471,0.818415079117089,0.855769688803599,0.788469343624206,0.81585911312668,0.829173973966917,0.814710738184205,0.83206599007163,0.84186379735425,0.814901097441202,0.833096937131463,0.8411415752348,0.790335730091886,0.834158011912671,0.854799905342869,0.825933930638546,0.84821383805465,0.795585195411513,0.7964634630405,0.83037833892355,0.809154804088076,0.833643970052319,0.832597113089121
cg00003202,0.0590970747197301,0.0555912258218826,0.0683822837306628,0.0727240162121983,0.0405808045280398,0.0614776222997232,0.058354995835752,0.0289800572870368,0.0662015868251924,0.0481347672589415,0.0566633530592593,0.0453578772506526,0.0579914464241351,0.0444115740625626,0.0401747928463758,0.0535108484949776,0.0514285445833974,0.0626111184989613,0.0570441668006419,0.0505496264319278,0.059585578312263,0.053974992507918,0.0413429332322009,0.0431613825337856,0.0574466617804372,0.0722204596495796,0.0479627672863315,0.0644250199933859,0.0526344889896189,0.0293635622076802,0.0430069726628602,0.0378183621251125,0.0537110863687536,0.0630752033095722,0.0470076223047166,0.0497924973933037,0.0618173237960578,0.0477677843849151,0.0617555583182443,0.0656141838949536,0.0659083350307743,0.0524750537939689,0.0520103981141582,0.0637627958027303,0.0615188523458937,0.0653811121487099,0.049156573367786,0.0519320902861876,0.0476413979430423,0.04762755095097,0.0431497561922214,0.0411609781764163,0.0373297886755887,0.0497580743224828,0.0793893464297095,0.0443803261952512,0.0857154427729891,0.125352635081327,0.0842642560790391,0.168225702627808,0.0874044230289042,0.146801748708613,0.0305018422456352,0.100982012117304,0.0597689820393551,0.0624090607562136,0.0547155514465984,0.0547839815286623,0.0525944875738174,0.0544196236805819,0.0509689526995698,0.0302817859657219,0.067707516832793,0.0578182760388965,0.0510126585647496,0.0550754012507444,0.0536266543165629,0.0632136902890215,0.0488691414243289,0.0469006571925804,0.0526029082426382,0.0588365403777877,0.0604759082967265,0.0577630434432206,0.0620724164922136,0.0645506697824746,0.0550922853734842,0.0663561711239806,0.0570900498583437,0.0695606264848713,0.0657111011728359,0.0454732748183607,0.058182141907915,0.043788358718089,0.0504297903858218,0.0612013470874202
cg00003241,0.483583278536294,0.38765475593271,0.531746575498888,0.493764957002262,0.461180137743685,0.425288118216849,0.459859026106541,0.511964081802138,0.518262981076324,0.397089458220335,0.503647378832839,0.553237076259621,0.489634923666665,0.465622595392206,0.435196223585287,0.499353860750176,0.561587974253388,0.513086369633614,0.443102972482851,0.41806243924206,0.531356004431944,0.516794977722524,0.484556125300736,0.469017598595547,0.501036285595853,0.366157804124661,0.49747335581315,0.558130955691641,0.45472721497854,0.440877583625819,0.527724190860725,0.560977501677847,0.549376635436963,0.543239049899344,0.537961113949132,0.494976447325225,0.443651505939801,0.543014792591089,0.491083402288356,0.611224978104431,0.438137985546522,0.508756102206317,0.489667715249965,0.473540425427653,0.505339309657196,0.465108900839163,0.499833913432793,0.440249208992691,0.48512522608409,0.49399544696747,0.480692868470551,0.508493043989825,0.522209599421963,0.576460874711261,0.524893216247049,0.529566399758272,0.586228325268785,0.530546390022929,0.580843688982397,0.566230523553546,0.401760934060676,0.4518037361591,0.583898392004467,0.617485936682365,0.419373861093254,0.429144741576744,0.429027579339308,0.469985267199429,0.515143205419812,0.513711709226089,0.466522119481888,0.467054830220821,0.431408787870988,0.450535612439084,0.516136158781216,0.535151352950291,0.504959552688844,0.579531764120349,0.517094888891275,0.458820328144863,0.496901594645956,0.488390526681603,0.480974222040517,0.500612635537378,0.447477515694685,0.411144461281424,0.451363875761293,0.482550814810772,0.50419452039939,0.468603038922798,0.548285403615827,0.51831844638725,0.457613124405435,0.474918192578152,0.505420523285475,0.501843229985166
cg00003266,0.81469256532474,0.777116804007588,0.799093041438624,0.792279860505667,0.807031079309591,0.79660477744563,0.831736179490786,0.79557214847591,0.7999520180117,0.796460786588549,0.762589064484747,0.773194145957011,0.793238447106241,0.785728461237504,0.78731709917966,0.750332194477737,0.760887564166253,0.786466846849763,0.729610080027243,0.790850710184346,0.805589070164548,0.799910845544648,0.884785277438832,0.802903175832688,0.787228655696695,0.778817781468246,0.754783087058272,0.671671759421597,0.79861897406605,0.82851556834115,0.774267559384196,0.821402053505134,0.782047552591753,0.788518381839223,0.823861823493126,0.821109963059759,0.78273497377975,0.799955817819647,0.780205655526992,0.785128560234707,0.751354350917352,0.82000325846968,0.835084664674557,0.770168176560242,0.83248774747043,0.753254316911648,0.802648821550093,0.805302827966798,0.809566977599448,0.785198242063994,0.795424823689773,0.789181072370349,0.796199015425495,0.753819051428474,0.832747604659861,0.842773142490738,0.732159781672465,0.7963901368718,0.772611550917596,0.769514607356091,0.642562529141139,0.781479199254238,0.735653096147238,0.707644234711075,0.785799049047043,0.765656581638102,0.792407786394222,0.80375935912875,0.77749903156186,0.800193714279125,0.804529029330303,0.794264878750955,0.77941453313253,0.831831386731487,0.78040368241345,0.770758517564058,0.750285072754089,0.758676674513055,0.784160752487351,0.782416651791089,0.777761212183036,0.773621321626043,0.750345114040339,0.803767782787265,0.789557227424653,0.751730853156545,0.754978025258087,0.834872999304106,0.761372365253505,0.746795315365187,0.747246975094234,0.772347227842979,0.753320326811754,0.792744533618011,0.785348642273729,0.719368761463865
cg00003287,0.220160972446501,0.193178301406823,0.189255611403665,0.199309521481703,0.193855870915255,0.210400179832239,0.186724785905953,0.176483113223419,0.198072592906218,0.195184520685889,0.179309544476881,0.185478086942114,0.204169521076222,0.179538383358788,0.178531240170025,0.194856214810948,0.228324649025006,0.195247427515144,0.19686109615056,0.204527639022156,0.214515000263115,0.195414586084689,0.192564774035474,0.168585786443118,0.217392462910779,0.221162833844278,0.175872951593964,0.19257132151889,0.196794662313586,0.184084863398228,0.166212270404585,0.167861975906622,0.214970530879144,0.259122254488936,0.224718443835223,0.237043407241367,0.197769379589048,0.207934061285965,0.181813154787703,0.249502191965821,0.216915736869364,0.204705333681807,0.19686359743503,0.159623543283048,0.211115012543955,0.208150286785905,0.187498001233524,0.212867444942417,0.234635214000954,0.229192437435178,0.190756299363488,0.168460302439675,0.172071294105456,0.166296764327964,0.190390582466239,0.0833931537370873,0.366750662963289,0.263650000903674,0.30884901506235,0.343968957985883,0.246542435943107,0.323538161220215,0.255618859524718,0.172248195911247,0.2344212187845,0.215481659216354,0.208528239376391,0.206053266023567,0.211045503609772,0.218994809890459,0.212726919950261,0.190418202035002,0.184922269070971,0.203540261948434,0.181027794299106,0.217276344818913,0.184211313375532,0.187843311093178,0.170926045848983,0.218889331529544,0.183765699052384,0.184237857426968,0.220399428267497,0.216004192997791,0.181200387763398,0.172122353631149,0.210770066799996,0.17542291376035,0.210525508361538,0.215834899652964,0.202916539796208,0.187041693833603,0.193613787929967,0.197651669089847,0.224689187321426,0.23861271984719
cg00003298,0.128345433022294,0.106045711605118,0.127217971324735,0.0953559860255909,0.110603973865869,0.084480342050451,0.104508526738116,0.0803025947968799,0.0728358031688903,0.101066549207397,0.0927734564036596,0.0825301812658035,0.125471555756753,0.127728134949061,0.10200797517434,0.109892917207758,0.0933384241087929,0.10360901062601,0.118334434762117,0.165330666257743,0.122454324689709,0.104642366219309,0.102381849630918,0.0537895511405445,0.126899435696653,0.109340337404096,0.111069976895227,0.110726948023228,0.146874924672673,0.11668612656532,0.0830059979852852,0.100856350046918,0.0985590588811141,0.0836229359054341,0.100433823419009,0.0865452812437828,0.0440864704185118,0.0680149994381125,0.0743879871735108,0.0453859659255989,0.0856929031881832,0.102946219377542,0.155448818424032,0.102833435486243,0.0875806746591737,0.0797569462679731,0.101704355457562,0.0877021775315031,0.100748372457986,0.0869200557549287,0.0761198156083041,0.0851255122702656,0.0830913262428358,0.0794872325823552,0.159021165652451,0.126751362020979,0.292106504437562,0.220140907972329,0.0994248117046143,0.246735089043026,0.165349703586135,0.152892079129645,0.142838719686612,0.185410608646204,0.116461331437477,0.0782964629360908,0.0957532336131696,0.0885845588785993,0.0991220263198205,0.0782273793958742,0.0641340606570476,0.0665785115946161,0.0933693145647451,0.102582513556864,0.0998673650481576,0.0878085418729302,0.098301837162666,0.0858993494539976,0.111023202071684,0.105945459299332,0.105490839547381,0.113743269254912,0.0651518737833569,0.0993908803431145,0.111873944195957,0.0891947992101396,0.101070499752845,0.182647440368719,0.140908395145675,0.114746764336922,0.0820346307940092,0.127161495443496,0.106450373177257,0.0927992758434561,0.0874399352536453,0.104319761233541
cg00003305,0.233327511024083,0.229629270891348,0.18229288055579,0.169101870362036,0.22042705163351,0.222033208381684,0.230622808687269,0.367237870226726,0.318691719062956,0.276077402427025,0.218322416349854,0.208159166042842,0.202820504620895,0.210538768336375,0.2171115133454,0.202207007458701,0.24788594954786,0.234824943546292,0.217656567129714,0.261059900915778,0.221882725986041,0.176522156016711,0.216040212571131,0.320829337811849,0.256911203043889,0.277650195333122,0.239952343456913,0.232306768732134,0.244148358953352,0.200851659569504,0.262774777038061,0.268114427652752,0.320616840628566,0.321707488714577,0.267396147014852,0.270167835139154,0.344356178179277,0.343160965066441,0.307076520367183,0.488859717166895,0.217299895821566,0.190425177700248,0.214047454213607,0.219747928801696,0.179850976871097,0.207393552646056,0.220925237314364,0.219438280129173,0.203059643687064,0.202391765972678,0.227501397428731,0.228950896336711,0.262430677958815,0.249106019262637,0.23189010606851,0.3091921688325,0.217360505309555,0.273769692763968,0.337883061931017,0.385490664487333,0.254311235413367,0.321080833407578,0.250100537285747,0.116859604609367,0.227751221960594,0.214192965618472,0.240481737014194,0.209519560703447,0.247393321087339,0.186086284116148,0.260149689976178,0.210261031559686,0.217357786253347,0.228915992124262,0.273169629206164,0.212239789664997,0.23978408467929,0.236420160882913,0.236369719458715,0.230976294974438,0.197050171128993,0.193991214308127,0.228929515925032,0.23696598830118,0.210710097870023,0.181461474534014,0.218242507719992,0.249945780832379,0.246515138207098,0.228401568719083,0.256397317617338,0.280672957166838,0.235972568578554,0.34103912527181,0.213697883240284,0.217904849898993
cg00003345,0.319956601987491,0.347985631835977,0.389960194989951,0.372026625712795,0.321411299489518,0.34356891769197,0.191806334158231,0.437560441855503,0.376378138089303,0.330750173761031,0.422867033657954,0.477831034721177,0.268321045772108,0.311914942630072,0.415312010598206,0.368721396442579,0.348076613833793,0.373912808878682,0.403128748709247,0.360175380394337,0.171139419819047,0.26928134234424,0.295438680238395,0.340930958009734,0.343936271192094,0.301580157846591,0.337661986502225,0.437004108414122,0.287334424399737,0.431629902470028,0.387224236282141,0.364362527799165,0.269486506283291,0.227519561395317,0.272410739336892,0.299671394928528,0.371547338782301,0.261885066452021,0.415886112732809,0.364034354646535,0.289617830809929,0.288082033004995,0.193462001240379,0.399986620713965,0.318647764755619,0.360647643574411,0.431075992027093,0.371775052542217,0.187110480105714,0.279189829361435,0.306261412142709,0.331493668651434,0.321020527195657,0.384586397927452,0.172042938713944,0.275644978976112,0.524284823312095,0.399050116846019,0.27911322889338,0.479964318449653,0.397233903094352,0.441032111413351,0.501071913300007,0.395904400852459,0.319737748989298,0.327094258864146,0.320129022726713,0.27539025893355,0.302525265250319,0.232020431780997,0.296418141025496,0.373198966855997,0.41547323470679,0.323109891821711,0.322845575624329,0.316837112276861,0.385931999535842,0.362662307605488,0.368915073962978,0.263655476746067,0.322561344571394,0.342068104479013,0.359468539581452,0.301771508622516,0.351649603233769,0.377446671556569,0.277962223901222,0.274359449584032,0.433584968749589,0.354740898544534,0.35195662260348,0.36378687066317,0.364896223822765,0.392598622686007,0.258990801908071,0.293332685876378
cg00003407,0.0781895116272521,0.0729058506582257,0.0651903380565515,0.0706156344023782,0.0880725274618609,0.0760865763282819,0.073214981655938,0.0846362334227711,0.0694589220687977,0.0738416131103935,0.0775943325777213,0.0708370263621718,0.0786416330220149,0.06149360922973,0.0637425212772154,0.0738893411703529,0.0644426594772543,0.0656426020207666,0.0647112370441895,0.074092680478535,0.0888982431750734,0.0601548431355735,0.0791058809581247,0.0625943716266924,0.0872792205401461,0.0768881971937581,0.0827533122213415,0.0723133556849133,0.0786544101955403,0.0638245340072868,0.0823478311229513,0.073955528400288,0.094525426569145,0.0931049753392702,0.0827962334096748,0.0694538041575963,0.0715144663951013,0.0896334423705984,0.076489208784244,0.117760971706714,0.0753346002670977,0.0641538490347652,0.0690946934075687,0.0687830996928483,0.0728345468981048,0.0656178453463644,0.0764878736419498,0.0687108939280469,0.0809554265817063,0.0855737039667242,0.0756280414428159,0.0747920532804519,0.0637106827172884,0.0899688224044236,0.0944859630923148,0.0755888193620802,0.0767390632002171,0.1230542137087,0.0906212501747886,0.10711360484107,0.0975576467769116,0.0672677609945895,0.100387695513053,0.114092659156575,0.0783263606326979,0.0782760967407061,0.0716321309546271,0.0698218817526405,0.0823883794538601,0.0886075148156922,0.0762085048674746,0.06737074906247,0.0742920807530218,0.0907074666989094,0.081785986232139,0.0866128869114251,0.0710969020189326,0.0805880396395236,0.0823707604073081,0.0881102728789831,0.0704111548525412,0.0724285955338754,0.0860659319539556,0.0836495978961969,0.0711200172790324,0.0673262429943998,0.0978262106808801,0.106150711032282,0.0796940219034666,0.0858986871057678,0.0886030567515921,0.0719747148761495,0.0849590685378598,0.0773853879094842,0.0824098066099348,0.108039068124614
